Review,Kategori
"susah banget gila dapat driver buat gofood, bayangin aja udah nunggu hampir 2 jam gadapet dan akhirnya dicancel percuma nunggu kebuang waktu 2 jam gw yg bener aja coba",Interaksi & Pelayanan Driver
"Saya memberikan saran untuk gambar pada go food loadnya terlalu lama, user lama dalam proses memilih pesanan, karena bingung menentukan pilihan disebabkan lama dalam melihat bar, harusnya resolusi gambar di kecilkan lagi, atau size gambar <1 mb agar reloadnya cepat",Kualitas Teknis & Aplikasi
untuk pembelian token pulsa tidak rekomendasi di gopay... lama masuk nya.. CS tidak cepat menanggapi...not rekomendasi,Ketepatan Waktu & Efisiensi
"Masih sering dapat driver yang jauh dari lokasi dan buat menunggu lama juga tidak jelas...sering driver cancel karna kejauhan sama lokasi orderan,sering di abaikan/di diamkan saja... Konsumen kan pakai aplikasi,karna mau cepat dan simple...ini malah ribet... Tlp bantuan ke CS nya juga ribet dan juga pakai pulsa... Apakah tidak terfikir untuk yg ngekost/saat tanggung bulan blm isi pulsa... Lebih baik tlp/chat CS yg menggunakan kuota/data saja.... (Hanya saran) Tolong di perbaiki lagi...GOOD",Interaksi & Pelayanan Driver
"Skrg udah ga ada voucher diskon gofood, jadi ga guna lagi, gue hapus aja aplikasinya, nanti kalau ada promo lagi baru install. Percuma pakai gofood, jadi mahal, udah mahal dari harga asli di resto, tambah biaya aplikasi, tambah ongkir, double2 rugiiiiiiiii",Kualitas Teknis & Aplikasi
"Ada alamat2 yg sebenarnya ada di map (peta) tapi saat diketik ga bisa muncul, klik langsung di map juga ga bisa seperti jl sampit III , kramat pela.. kluarnya sampit residence terus... seperti jl lontar barat, tanjung duren.. kluarnya jl lontar raya terus.. agak repot jadinya... padahal dulu jl sampit III, kramat pela ada pilihannya trus bisa diklik juga termasuk bisa diklik di map... sekarang ga bisa... jadi lebih repot... kalau mau pesan jadi harus pilih sampit residence dulu lalu harus kasih keterangan tambahan ke drivernya.. trus kalau dicancel drivernya... harus begitu lagi...",Interaksi & Pelayanan Driver
"Sebelumnya oke, setelah update malah gak bisa lihat pesanan saya, pesannya 1x order dan sudah di antar tapi tetap saja ada beberapa driver yg bisa ambil lagi dg orderan yg sama... mau cancel gak bisa... tolong dong dibenerin lagi aplikasinya, thanks",Interaksi & Pelayanan Driver
"Semakin ke sini menunya makin ribet, susah bgt buat lihat riwayat, buat apa pake aplikasi yg bukan memudahkan malah bikin ribet.. paylater sgt ga direkomendasikan biayanya mahal 25rb dan ga bisa di non aktifkan, klo ga hati2 saat check out suka auto ke pake paylater, sorry uninstall selama ga ada perbaikan & promo..",Kualitas Teknis & Aplikasi
saya tidak suka sama orang yang ngatur aplikasi ini saya bayar 16ribu Driver terima 5000 apa emang driver tolol mau jadi babu goceng,Interaksi & Pelayanan Driver
"Produk2 promo gofood sering bug. Ataupun kalau tidak bug, ketentuan tidak transparan. Saya sudah email keluhan, namun tidak ada tanggapan yang jelas. Bahkan email saya dibiarkan tidak terjawab selama berhari-hari. Mungkin memang saatnya mengandalkan aplikasi serupa yang user experience, produk, dan layanan CS yang lebih dapat diandalkan.",Kualitas Teknis & Aplikasi
woilah kenapa gak bisa bayar pake gopay gua mau pesen makan malah gak bisa pakai gopay tolong di benerin,Harga & Promosi
"1. Tarif mahal 2. Pesan gofood sekarang ada waktunya. Jadi makanan harus selesai sesuai waktu. Imbasnya adalah makanan tidak fresh. Seperti makanan yang sudah jadi lama, terus diangetin lagi. Gausah ada waktu2 lah kedepannya. Biar rasa makanan juga sempurna. Jadi resto tidak rugi, pembeli pun senang.",Kualitas Teknis & Aplikasi
"Coba di poin gofoodnya sedikit dipermudah seperti bagai mana caranya ketika pelanggan klik resto food yang ternyata banyak cabangnya seperti misal saya mau order mcdonald, bagaimana caranya supaya resto yang pertama mucul di app di urut berdasarkan jarak antara resto dengan pelanggan bukan berdasarkan rating restonya sehingga lebih memudahkan semuanya selain lebih cepat dari segi pengantaran juga.",Ketepatan Waktu & Efisiensi
"mohon untuk aplikasi gopay nya lebih ditingkatkan agar pengguna lebih nyaman, jangan setiap cancel selalu saldo kepotong dan untuk mengembalikan harus uninstal aplikasi terlebih dahulu, instal lgi bru saldo kembali. itu memakan waktu apabila saldo minim dan dalam keadaan urgen.",Interaksi & Pelayanan Driver
"Tolong kalo ada resto yg udah tutup, dibikin tutup dong di aplikasinya... Kemarin saya mau beli bakso terpaksa dibatalin karena restonya udah gak buka lagi... Harganya juga sesuaikan dong... Kalo resto2 yg biasanya harganya blm termasuk ppn, di apk harusnya sudah termasuk ppn, jadi nanti saya gk bingung dgn harganya..",Interaksi & Pelayanan Driver
"Aplikasi yang sangat merugikan, saya order gocar berjarak 7km harga 36rb an, setelah itu selisih 1 jam saya order lagi mau pulang ke rumah satunya yang berjarak 10km eh ternyata kenak harga 119rb an, yang bener dong, alhasil saya mau gamau harus order karena kondisi sudah jam 11 malam, saya merasa dirugikan karena harga tidak masuk akal sekali. Setelah saya pulang saya chek lagi, eh harga turun jadi 57 ribu, yang bener woyyyy, balikin duit aku, tolong admin bales komentar aku. !!",Kualitas Teknis & Aplikasi
"Kalau pake voucher potongan susah dapat driver, apalagi kalau hujan makin susah. Padahal lebih mahal dari aplikasi serupa warna kuning, tapi kalau soal harga dan cari driver lebih mudah aplikasi kuning, makanya dibalikpapan lebih suka aplikasi kuning",Interaksi & Pelayanan Driver
"Saya kecewa .. Waktu itu ada problem masalah pemotongan saldo gopay padahal driver belum dapet.. Saya telpon cs , saya dilempar2 sampe pulsa saya abis dua kali dan gak ada kejelasan masalah pemotongan saldo gopay saya.. Yg kedua biasanya say menggunakan paylater dengan biaya berlangganan 3.000 tapi dibulan ini biaya berlangganan sekitar 37.500 padahal saya bayar sebelum jatuh tempo.. Lebih baik saya uninstall aja .. Karna banyak review gak pake paylater tetap kena tagihan padahal..",Interaksi & Pelayanan Driver
"Akun saya sudah lama tidak bisa melakukan orderan untuk gocar,, setiap mau order selalu ada tulisan ""maaf, anda tidak dapat melakukan pemesanan, mohon hubungi layanan pelanggan"", dan juga tidak bisa upgrade untuk fitur gopay karena ""dokumen yang dikirim selalu gagal"", jadinya saya tidak bisa menarik saldo gopay saya.. Tolong kasih solusinya supaya akun saya bisa melakukan transaksi seperti biasanya.. Terimakasih...",Ketepatan Waktu & Efisiensi
"Aplikasi ini bagus dan bermanfaat secara keseluruhan. Banyak promo juga, tapi, sayangnya, layanan gotix sudah tidak ada. Entah hanya di akun saya atau gimana, tapi gotix ini udah ngga ada di akun saya (kurang lebih) dari setengah tahun ini. Di pencarian layanan tidak ada, pembaruan aplikasi pun tetap tidak ada. Padahal, membantu sekali agar tidak repot saat pembelian tiket",Kualitas Teknis & Aplikasi
"Sangat kecewa , apa setiap akun itu beda"" ya, mau beli vocher aja gak bisa.. yang kemaren smp tanggal 27 udah order 1x, trus sekarang di perpanjang, kok gak bisa order, kalo di akun 1 temen saya, mission nya udh keluar punyaku belum, di akun temen saya beli vocher 35k terus isi vochernya 15x brp gitu.. ini punyaku knp zonk.. beda sama aplikasi sebelah promonya gak beda"". Udah di update sama aja. Nyesel tauk . Udah terlanjur topup gopay",Kualitas Teknis & Aplikasi
"Diskon promo hanya untuk pengguna credit/ debit card! Ga guna percuma di kasih banyak banyak ga terpakai. Toleransi lah kalau syarat nya minimal maksimal nominal belanja masih mending, ini syarat diskon promo hanya pengguna kartu kredit doang,",Harga & Promosi
"Gak suka pesanan udah masuk tapi belum dapet driver jadi makanan belum disiapin, dan baru bisa cancel pesanan setelah satu jam gak ada driver. kecewa, mending bisa langsung di cancel kalo gak ada driver, biar saya mesen yg lain. Sama aja ini gak menghargai waktu saya sebagai customer dan pihak resto. Buang-buang waktu!!",Interaksi & Pelayanan Driver
"saya pesan gofood pilih bayar ongkir extra yang datang 35menit, yg akan datang jam set3. tapi stuck di 21menit tulisannya sampai di jam 3 lewat dari estimasi tiba"" cancel otomatis dari aplikasi!!!!!! saya nunggu lama, gda voucher keterlambatan. dicamcel otomatis biar ga ngasih voucher jaminan ya?????? cuma s3 marketing voucher jaminan. datangnya telat!!! saya pesan lagi pakai extra ongkir waktunya malah 50menit!!!! yang mana sama aja sama harga standar!!!!! sangat kecewa!!!! buang"" waktu!!!!",Interaksi & Pelayanan Driver
"sedikit saran dari saya yang lumayan hobi pake go-food, tolong restaurant yang terdaftar juga ada sistem pemberian bintang/kritik, jadi pas makanan datang tidak sesuai ekspetasi ,konsumen tidak menyalahkan driver. Bukan mematikan penjual2 yg kurang laris... tapi biar penjual penjual makanan juga bisa mengembangkan produknya supaya lebih memancing minat customer. terimakasih",Interaksi & Pelayanan Driver
"Mohon maaf.. Saya sudah dua kali dikecewakan, pas sebelum pemesanan gofood voucher terpasang dan tiba² setelah pesanan dibuat malah voucher tidak bisa digunakan. Orderan pertama tetap saya bayar normal, tapi ini pesan kedua malah terjadi lagi. Saya sudah komplen ke CS dan Aplikasi tapi hasilnya mengecewakan.",Kualitas Teknis & Aplikasi
"Lebih praktis & mudah applikasi yang sebelum-sebelumnya jika ingin transfer ke applikasi gopay orang lain,.....applikasi gopay yang sekarang terlalu banyak konten & iklan, pilihan menu yang betele-tele / tidak praktis, malah menyulitkan penggunanya,...KEMBALIKAN APPLIKASI GOPAY VERSI YANG SEBELUM-SEBELUMNYA.....!!!!",Harga & Promosi
"Sejak perubahan gopay later dari findaya ke MAB, limit saya jadi turun banyak dan saat ini saya tidak bisa menggunakan gopay later nya padahal limitnya masih banyak yang bisa di gunakan. Padahal aplikasi gojek dan gopay later sudah upgrade paling terbaru. Sudah kirim laporan ke pusat bantuan tapi tetap tidak menyelesaikan masalah saya.",Kualitas Teknis & Aplikasi
"Go-mart tolong diperbaiki, jika memang tidak bisa pesan sesuai dengan yang disistem ya apa adanya, udah di order pake voucher malah barangnya gaada jadinya saya rugi, di cancle gabisa. Sistemnya diperbaiki lagi, dulu juga pernah kejadian bisa cancel tapi gopay saya ga balik.",Interaksi & Pelayanan Driver
"* Tolong di aplikasi go-car ditambah pilihan berapa penumpang yang akan naik. Karena klo penumpangnya 4 dapatnya yang cuma isi 2 kan ribet jadinya.. * Kok sekarang pointnya ga bisa dituker voucher go-ride or go-car? * Aku lebih suka logo yg lama. lebih Jelas gambar & Maknanya,",Kualitas Teknis & Aplikasi
"Saya barusan pesan kebab, harga di aplikasi dengan struk beda 3k, untuk ongkir sudah sesuai. Lalu tampilan sub total di aplikasi beberapa detik berubah setelah transaksi tunai. Kenapa yah kok seperti itu ?",Kualitas Teknis & Aplikasi
sudah mantap cuman mohon maaf untuk aplikasi gojek sy ada kendala chat ke driver tidak bisa begitu juga dengan di cancel mungkin ada kesalahan di aplikasinya,Interaksi & Pelayanan Driver
Pengalaman langganan gofood plus yang katanya ada potongan ongkos kirim 15rb 4x sehari ternyata ribet. ditanya ke CS ga ada yg bisa ngejelasin prosedur gimana kita bisa dapet potongan ongkirnya. Dicoba2 ngulik sendiri dapet potongan ongkir kalo minimal belanja 60rb+.,Ketepatan Waktu & Efisiensi
transaksi perjalanan jadi mudah tanpa ribet menunggu lama,Ketepatan Waktu & Efisiensi
"Masukan untuk gofood, tolong tombol keranjang dan tombol pesan dibedakan, karena kalau gak sengaja klik keranjang 2 kali langsung pesan, dan gabisa dicancel, mungkin lebih baik kalo ada peringatan fiksasi pesanan, makanya banyak pelanggan yang pengen cancel tapi gabisa akhirnya driver yang dirugikan karena pelanggan gak bayar Mohon maaf karena kejadian saya tadi gak sengaja klik pesan padahal pesanan saya belum fix, dan hasilnya kebanyakan pesannya, jadi saya gaakan pake gojek lagi,",Interaksi & Pelayanan Driver
"apaan nih, promonya tolol, iya sih ongkir gofoodnya 1rp. tapi nunggu ampe 4 jam ga dapet dapet tuh driver😂",Interaksi & Pelayanan Driver
"Fiture lengkap, jadinya loadingnya cukup lama dibandingkan dengan APK lain. Tapi meskipun loading lama padahal RAM aku masih kosong, this apk doesn't need huge spaces. I really love GOPAY fiture, it helps me a lot. Keep it up. Mungkin bisa diatur apknya jadi lebih ringan biar transaksinya jadi lebih mudah & cepat. Thanks",Kualitas Teknis & Aplikasi
Ini bukan pengalaman tapi sebagai masukan aja..kalo bisa untuk orderan yg dapat yg paling terdekat sama konsumen..akun saya gagu..padahal setiap orderan masuk saya selalu ambil..meskipun jarak titik jemput agak jauh..klo bisa dikatakan jauh titik jemput dari pada titik antarnya..,Kualitas Teknis & Aplikasi
"Aplikasinya sangat bagus, dan layak di gunakan apalagi di suasana pandemi ini bisa bertransaksi lebih mudah, baik dari beli makanan dan minuman bahkan kendaraan yang sudah siap 100 % untuk melayani Akan tetapi untuk lebih meningkatnya aplikasi go jek ini perlu adanya peng upgrade tan yang lebih cepat agar lebih maksimal di gunakan. Saya mohon percepatlah proses peng upgrade tan aplikasi di go jek sayang 🙏🏻",Kualitas Teknis & Aplikasi
"bagus sih UI-nya, cuma lucu juga dan gk paham algoritmanya seperti apa 😁, ongkirnya mudah banget berubah setelah ganti menu (masih toko yg sama) atau memperbarui lokasi meski titik lokasi sama (buka map & keluar lagi). Tolonglah jangan gitu2 amat 🙏",Kualitas Teknis & Aplikasi
"aplikasi ga jelas, pesen bike dapetnya jauh bgt pdhl di sekitar banyak. udh gitu harganya naik 2x lipat.",Kualitas Teknis & Aplikasi
"Begitu diupdate, dan saat itu dipake tanpa restart pasti hang. Pesanan diterima gak ada notifikasi suara. Yg ada hanya tulisan 'sedang tersambung'. Gak ada kata template dari driver krn mungkin hang. Di chat gk masuk, ditelpon gk dibalas. Posisi driver tampak di layar statis, tidak ada pergerakan ke arah penjemputan. Saya menunggu lama. Otomatis saya cari tombol cancel. Tapi gak ada. Saya chat saja ke driver klo saya batal. Ternyata datang juga.",Interaksi & Pelayanan Driver
"Aplikasi sekarang tidak kaya dulu yang banyak promo² menarik dan juga banyak kendala pada aplikasinya,paylater di blokir dan tidak bisa di gunakan lagi, sudah mengajukan laporan paylater dan sering top up saldo paylater tetap saja di blokir.mengecewakan",Kualitas Teknis & Aplikasi
"membiasakan memakai apk dari produk lokal, bagus, lebih murah pula",Kualitas Teknis & Aplikasi
"Tolong time order ga harus 'pick now' dong. Bisa tentukan jam gt. Develop lagi masalah feed back kl kita sudah dapet driver. Respon pesanan lambat banget dan sering error jg. Tolong lebih diperhatikan drivernya jgn suka pilih penumpang, mending ga usah jd driver kl tebang pilih....",Interaksi & Pelayanan Driver
"Tolong tingkatkan akurasi map-nya, ya. Kadang saya bingung, saya lihat di ponsel, driver-nya masih jauh, tapi tiba² udah sampe aja driver-nya. Entah karena signal, kurang tahu juga sih. Tapi di aplikasi sebelah engga gitu. Oh, ya, kalau bisa tambahin fitur traffic-nya, ya. Biar bisa tahu lokasi mana aja yang macet. 👍",Interaksi & Pelayanan Driver
"Kenapa ya makin hari gofood makin mahal aja, harga di gofood sama beli langsung di toko rata2 lebih mahal 5rb-10rb setiap menu perna saya tanya ke pedagangnya kok harga di toko sama di gofood bedah, dia bilang sama cuma pas di app berubah. Padahal kan ada ongkir dan dan jasa app.",Harga & Promosi
"Makin ke sini ini aplikasi makin sering error. Pesanan makanan sudah masuk resto tinggal nunggu driver malah error fitur pesan-antar nya. Coba lagi harga sudah naik, error lagi, coba lagi naik lagi.. error lagi. Gitu aja terus karena strategi marketingnya kali ya..",Interaksi & Pelayanan Driver
"Top up paket data, prosenya kok jadi lama, bulan2 sebelumnya aman2 saja, kalau transaksi tidak bisa diproses sekian menit di kasih opsi untuk ""cancel"" bukan nunggu 1x24 jam, agar bisa top up di tempat lain. Perlu buru2 tapi nunggu prosenya lama.",Interaksi & Pelayanan Driver
"Aplikasi paling ribet dan susah pakai, tampilan saldo dan coin yang susah di cek dan kita bedain, dan mau pakai gosend untuk kirim barang, tampilan nya membingungkan dan ribet, alhasil saya pakai grab / maxin saja yang lebih ringkas dan praktis.",Kualitas Teknis & Aplikasi
"Sudah 2x top up, saldo GoPay tak masuk & tak ada riwayat. Fitur laporan error, CS via telepon tak bisa dihubungi keterangan nomor tidak aktif. jadi menghubungi di Email, dibalas, tapi disuruh tunggu 2 hari kerja. Bayangkan kalau ini terjadi pada orang yang sedang butuh saldo tersebut , butuh untuk makan atau transportasi darurat. Uang sudah keluar dari rekening, tapi tak bisa dipakai. Layanan seperti ini sangat mengecewakan. Mohon segera diperbaiki",Kualitas Teknis & Aplikasi
